"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"SLOPE7",-0.30087486474844,0.127800003776861,-2.35426334786162,0.0185594572089109,2317.62063420967,"S_8"
"(Intercept)17",-3.76459091763508,0.201684847838304,-18.6657101809316,9.41156806918907e-78,2317.62063420967,"S_8"
"ELE7",0.409731192987121,0.200459991955149,2.04395495076541,0.0409579977655016,2317.62063420967,"S_8"
"EDGE7",0.00278920967782294,0.152835856632361,0.0182497074919548,0.985439648382763,2317.62063420967,"S_8"
"(Intercept)9",1.51385395471567,0.151120468044458,10.0175308765607,1.27652115081117e-23,2546.49090380884,"S_9"
"ASPECT8",-0.156402984048581,0.109917873351605,-1.42290766077942,0.154762925168266,2546.49090380884,"S_9"
"SLOPE8",-0.0643286001236651,0.125531866309486,-0.512448368807561,0.608337246555724,2546.49090380884,"S_9"
"(Intercept)18",-2.64574770864078,0.127796381547672,-20.7028374090062,3.26566573954467e-95,2546.49090380884,"S_9"
"ELE8",-0.0862983384191542,0.167300513292587,-0.515828294371278,0.605974339009463,2546.49090380884,"S_9"
"EDGE8",0.0178155147176413,0.142820665645073,0.124740454311529,0.900729029600615,2546.49090380884,"S_9"
