"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"ASPECT5",-0.201215180918578,0.0785119410862119,-2.56286086084191,0.0103813642766747,3152.54727973504,"S_6"
"ELE5",0.296281920384148,0.144562539928998,2.04950688144845,0.0404125756390517,3152.54727973504,"S_6"
"(Intercept)7",2.46707550474731,0.130942882711296,18.8408522377405,3.49295980785934e-79,3620.8802777723,"S_7"
"SLOPE6",-0.0788612424227773,0.103787902299537,-0.759830776762211,0.44735574369196,3620.8802777723,"S_7"
"EDGE6",0.115133007767506,0.101309849644347,1.13644436519929,0.255770637145284,3620.8802777723,"S_7"
"(Intercept)16",-3.12889623775954,0.124382064547816,-25.1555258319152,1.22954596142125e-139,3620.8802777723,"S_7"
"ASPECT6",-0.130788297072273,0.0750710078146195,-1.74219450197395,0.0814744157224081,3620.8802777723,"S_7"
"ELE6",-0.115535537067775,0.123494921472171,-0.935548892946258,0.349505498580465,3620.8802777723,"S_7"
"(Intercept)8",2.18741716787161,0.20037045501041,10.9168648030368,9.57439343380314e-28,2317.48981452896,"S_8"
"SLOPE7",-0.281233951191483,0.137554199373256,-2.04453191885731,0.0409010274674028,2317.48981452896,"S_8"
"EDGE7",0.0675744533016046,0.120978000616488,0.558568111204139,0.576456508334936,2317.48981452896,"S_8"
"(Intercept)17",-3.72215041539129,0.198379869892181,-18.7627424970803,1.52333054611226e-78,2317.48981452896,"S_8"
"ASPECT7",0.0247010081139359,0.0928369253922894,0.266068786849198,0.790186233282296,2317.48981452896,"S_8"
"ELE7",0.330036058621146,0.180839591194417,1.82502103903968,0.0679978545013719,2317.48981452896,"S_8"
"(Intercept)9",1.51614307996704,0.150914966544474,10.0463400992123,9.53428290085529e-24,2543.62688150893,"S_9"
"SLOPE8",-0.121780483497865,0.141942713942718,-0.857955157508193,0.390917225224648,2543.62688150893,"S_9"
"EDGE8",0.0810146765191425,0.144702163236162,0.559871910048242,0.575566809908624,2543.62688150893,"S_9"
"(Intercept)18",-2.65535592160601,0.125499720792979,-21.1582615867824,2.31605261937822e-99,2543.62688150893,"S_9"
"ASPECT8",-0.215345472084185,0.0982331112778707,-2.19218824775936,0.0283659166998705,2543.62688150893,"S_9"
"ELE8",-0.0941240081692447,0.143683347207954,-0.655079450738422,0.512416601766578,2543.62688150893,"S_9"
