"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)15",-3.20113199990846,0.148289936995387,-21.5869806459493,2.38066913112486e-103,3157.15354164345,"S_6"
"ASPECT5",-0.216538410167361,0.0820997219666367,-2.63750479271241,0.00835184453509571,3157.15354164345,"S_6"
"SLOPE5",-0.158430538056337,0.106235973217684,-1.49130782406166,0.135880695709446,3157.15354164345,"S_6"
"(Intercept)7",2.5021168724334,0.136839043610243,18.2851093256699,1.0874528131656e-74,3615.53202870765,"S_7"
"ELE6",0.271116328065751,0.150100425815395,1.80623290435692,0.0708819672409329,3615.53202870765,"S_7"
"EDGE6",-0.114950063742928,0.135146743781961,-0.850557405425785,0.395015259096812,3615.53202870765,"S_7"
"(Intercept)16",-3.18027374246084,0.133302771258594,-23.8575215836392,8.46054431293488e-126,3615.53202870765,"S_7"
"ASPECT6",-0.137663285051571,0.075722310438818,-1.81800164646059,0.0690638811319322,3615.53202870765,"S_7"
"SLOPE6",-0.235891859101618,0.082135552074364,-2.87198238940485,0.00407905697833408,3615.53202870765,"S_7"
"(Intercept)8",2.23831119213411,0.194930578105135,11.4826068536404,1.61341371494812e-30,2320.58815323051,"S_8"
"ELE7",0.214842521829781,0.184974617079918,1.16147028830966,0.245450699244406,2320.58815323051,"S_8"
"EDGE7",-0.0125359411833417,0.166002957361016,-0.0755163726154537,0.939803871268683,2320.58815323051,"S_8"
"(Intercept)17",-3.75535284440226,0.196365041691193,-19.1243452096121,1.5834934547376e-81,2320.58815323051,"S_8"
"ASPECT7",0.095104153773175,0.0886195791724283,1.07317315949029,0.283193430965035,2320.58815323051,"S_8"
"SLOPE7",-0.101980379902207,0.115525524628369,-0.882751930625419,0.3773703173884,2320.58815323051,"S_8"
"(Intercept)9",1.55384042462506,0.153533737161612,10.1205145745229,4.48053762768009e-24,2539.75767133867,"S_9"
"ELE8",0.247214485278105,0.211072943025009,1.17122773641724,0.241507249265035,2539.75767133867,"S_9"
"EDGE8",-0.109712461610462,0.19974258845453,-0.549269249283997,0.582820687202746,2539.75767133867,"S_9"
"(Intercept)18",-2.7089878412024,0.131757485420553,-20.5604093957596,6.21068397713566e-94,2539.75767133867,"S_9"
"ASPECT8",-0.295166690809235,0.108657509368313,-2.71648680818478,0.0065978824504969,2539.75767133867,"S_9"
"SLOPE8",-0.280605892178062,0.119253004548978,-2.35302995710111,0.0186211338347947,2539.75767133867,"S_9"
